Sex,Race,State,Ethnicity,Age Group,First Year,Last Year,Cause of Death,Year,Deaths,Population,Crude Rate,Age-Adjusted Rate
Both Sexes,All Races,Kentucky,Both,All Ages,1999,2017,Suicide Firearm,2017,470,4454189,10.55,10.08601987
Both Sexes,All Races,Louisiana,Both,All Ages,1999,2017,Suicide Firearm,2017,444,4684333,9.48,9.211127142
Both Sexes,All Races,Maine,Both,All Ages,1999,2017,Suicide Firearm,2017,151,1335907,11.3,10.02178241
Both Sexes,All Races,Maryland,Both,All Ages,1999,2017,Suicide Firearm,2017,271,6052177,4.48,4.129775329
Both Sexes,All Races,Massachusetts,Both,All Ages,1999,2017,Suicide Firearm,2017,152,6859819,2.22,1.998131164
Both Sexes,All Races,Michigan,Both,All Ages,1999,2017,Suicide Firearm,2017,682,9962311,6.85,6.331310245
Both Sexes,All Races,Minnesota,Both,All Ages,1999,2017,Suicide Firearm,2017,365,5576606,6.55,6.327888934
Both Sexes,All Races,Mississippi,Both,All Ages,1999,2017,Suicide Firearm,2017,295,2984100,9.89,9.559885172
Both Sexes,All Races,Missouri,Both,All Ages,1999,2017,Suicide Firearm,2017,701,6113532,11.47,10.89826204
Both Sexes,All Races,Montana,Both,All Ages,1999,2017,Suicide Firearm,2017,213,1050493,20.28,19.37471442
Both Sexes,All Races,Nebraska,Both,All Ages,1999,2017,Suicide Firearm,2017,126,1920076,6.56,6.457654577
Both Sexes,All Races,Nevada,Both,All Ages,1999,2017,Suicide Firearm,2017,329,2998039,10.97,10.47939229
Both Sexes,All Races,New Hampshire,Both,All Ages,1999,2017,Suicide Firearm,2017,132,1342795,9.83,9.201533011
Both Sexes,All Races,New Jersey,Both,All Ages,1999,2017,Suicide Firearm,2017,204,9005644,2.27,2.108169112
Both Sexes,All Races,New Mexico,Both,All Ages,1999,2017,Suicide Firearm,2017,261,2088070,12.5,11.74657585
Both Sexes,All Races,New York,Both,All Ages,1999,2017,Suicide Firearm,2017,433,19849399,2.18,1.997180292
Both Sexes,All Races,North Carolina,Both,All Ages,1999,2017,Suicide Firearm,2017,840,10273419,8.18,7.721606851
Both Sexes,All Races,North Dakota,Both,All Ages,1999,2017,Suicide Firearm,2017,93,755393,12.31,11.97222427
Both Sexes,All Races,Ohio,Both,All Ages,1999,2017,Suicide Firearm,2017,918,11658609,7.87,7.533978804
Both Sexes,All Races,Oklahoma,Both,All Ages,1999,2017,Suicide Firearm,2017,439,3930864,11.17,10.65984653
Both Sexes,All Races,Oregon,Both,All Ages,1999,2017,Suicide Firearm,2017,439,4142776,10.6,9.844642653
Both Sexes,All Races,Pennsylvania,Both,All Ages,1999,2017,Suicide Firearm,2017,993,12805537,7.75,7.090863195
Both Sexes,All Races,Rhode Island,Both,All Ages,1999,2017,Suicide Firearm,2017,33,1059639,3.11,2.86593217
Both Sexes,All Races,South Carolina,Both,All Ages,1999,2017,Suicide Firearm,2017,531,5024369,10.57,9.968623526
Both Sexes,All Races,South Dakota,Both,All Ages,1999,2017,Suicide Firearm,2017,83,869666,9.54,9.575324726
Both Sexes,All Races,Tennessee,Both,All Ages,1999,2017,Suicide Firearm,2017,711,6715984,10.59,10.04432686
Both Sexes,All Races,Texas,Both,All Ages,1999,2017,Suicide Firearm,2017,2158,28304596,7.62,7.595117819
Both Sexes,All Races,Utah,Both,All Ages,1999,2017,Suicide Firearm,2017,344,3101833,11.09,11.86211154
Both Sexes,All Races,Vermont,Both,All Ages,1999,2017,Suicide Firearm,2017,62,623657,9.94,10.39724142
Both Sexes,All Races,Virginia,Both,All Ages,1999,2017,Suicide Firearm,2017,672,8470020,7.93,7.50634891
Both Sexes,All Races,Washington,Both,All Ages,1999,2017,Suicide Firearm,2017,639,7405743,8.63,8.165136553
Both Sexes,All Races,West Virginia,Both,All Ages,1999,2017,Suicide Firearm,2017,267,1815857,14.7,13.85989303
Both Sexes,All Races,Wisconsin,Both,All Ages,1999,2017,Suicide Firearm,2017,435,5795483,7.51,7.055221279
Both Sexes,All Races,Wyoming,Both,All Ages,1999,2017,Suicide Firearm,2017,99,579315,17.09,16.49340731
Both Sexes,All Races,,Both,All Ages,1999,2017,Suicide Firearm,2017,S,325719178,.,.
Both Sexes,All Races,,Both,All Ages,1999,2017,Suicide Firearm,,360433,5762130405,6.26,.
