"Sex","Race","State","Ethnicity","Age Group","First Year","Last Year","Cause of Death","Year","Deaths","Population","Crude Rate","Age-Adjusted Rate"
"Both Sexes","All Races","Illinois","Both","All Ages","1999","2017","Suicide Non-Firearm","2011","765","12862298","5.95","5.81320393777919"
"Both Sexes","All Races","Indiana","Both","All Ages","1999","2017","Suicide Non-Firearm","2011","470","6515358","7.21","7.39468935453196"
"Both Sexes","All Races","Iowa","Both","All Ages","1999","2017","Suicide Non-Firearm","2011","237","3063690","7.74","8.01009947289064"
"Both Sexes","All Races","Kansas","Both","All Ages","1999","2017","Suicide Non-Firearm","2011","161","2868756","5.61","5.78972279349821"
"Both Sexes","All Races","Kentucky","Both","All Ages","1999","2017","Suicide Non-Firearm","2011","222","4368505","5.08","5.05193076591893"
"Both Sexes","All Races","Louisiana","Both","All Ages","1999","2017","Suicide Non-Firearm","2011","196","4574388","4.28","4.31986121185069"
"Both Sexes","All Races","Maine","Both","All Ages","1999","2017","Suicide Non-Firearm","2011","122","1327968","9.19","8.96553355249714"
"Both Sexes","All Races","Maryland","Both","All Ages","1999","2017","Suicide Non-Firearm","2011","316","5843115","5.41","5.1349897259135"
"Both Sexes","All Races","Massachusetts","Both","All Ages","1999","2017","Suicide Non-Firearm","2011","469","6612178","7.09","6.73248797380843"
"Both Sexes","All Races","Michigan","Both","All Ages","1999","2017","Suicide Non-Firearm","2011","602","9876199","6.1","6.14660828190483"
"Both Sexes","All Races","Minnesota","Both","All Ages","1999","2017","Suicide Non-Firearm","2011","361","5345967","6.75","6.61954287955256"
"Both Sexes","All Races","Mississippi","Both","All Ages","1999","2017","Suicide Non-Firearm","2011","121","2977452","4.06","4.27610204942411"
"Both Sexes","All Races","Missouri","Both","All Ages","1999","2017","Suicide Non-Firearm","2011","420","6010280","6.99","7.12405904374067"
"Both Sexes","All Races","Montana","Both","All Ages","1999","2017","Suicide Non-Firearm","2011","80","996866","8.03","7.7795085604909"
"Both Sexes","All Races","Nebraska","Both","All Ages","1999","2017","Suicide Non-Firearm","2011","82","1841641","4.45","4.54394863210143"
"Both Sexes","All Races","Nevada","Both","All Ages","1999","2017","Suicide Non-Firearm","2011","244","2718170","8.98","8.66721336757759"
"Both Sexes","All Races","New Hampshire","Both","All Ages","1999","2017","Suicide Non-Firearm","2011","123","1318345","9.33","8.70046650783296"
"Both Sexes","All Races","New Jersey","Both","All Ages","1999","2017","Suicide Non-Firearm","2011","508","8844694","5.74","5.5418148907583"
"Both Sexes","All Races","New Mexico","Both","All Ages","1999","2017","Suicide Non-Firearm","2011","199","2077744","9.58","9.89562728910295"
"Both Sexes","All Races","New York","Both","All Ages","1999","2017","Suicide Non-Firearm","2011","1153","19526372","5.9","5.66608047147223"
"Both Sexes","All Races","North Carolina","Both","All Ages","1999","2017","Suicide Non-Firearm","2011","485","9662940","5.02","4.96385319393894"
"Both Sexes","All Races","North Dakota","Both","All Ages","1999","2017","Suicide Non-Firearm","2011","55","684830","8.03","7.93160040721734"
"Both Sexes","All Races","Ohio","Both","All Ages","1999","2017","Suicide Non-Firearm","2011","739","11543332","6.4","6.3739576422675"
"Both Sexes","All Races","Oklahoma","Both","All Ages","1999","2017","Suicide Non-Firearm","2011","253","3785232","6.68","6.95597316145766"
"Both Sexes","All Races","Oregon","Both","All Ages","1999","2017","Suicide Non-Firearm","2011","313","3865845","8.1","8.0518940395286"
"Both Sexes","All Races","Pennsylvania","Both","All Ages","1999","2017","Suicide Non-Firearm","2011","864","12742811","6.78","6.66935253265484"
"Both Sexes","All Races","Rhode Island","Both","All Ages","1999","2017","Suicide Non-Firearm","2011","81","1052154","7.7","7.2150696048"
"Both Sexes","All Races","South Carolina","Both","All Ages","1999","2017","Suicide Non-Firearm","2011","232","4672744","4.96","4.86544751445258"
"Both Sexes","All Races","South Dakota","Both","All Ages","1999","2017","Suicide Non-Firearm","2011","68","823338","8.26","8.6357814667245"
"Both Sexes","All Races","Tennessee","Both","All Ages","1999","2017","Suicide Non-Firearm","2011","364","6396281","5.69","5.64747399696332"
"Both Sexes","All Races","Texas","Both","All Ages","1999","2017","Suicide Non-Firearm","2011","1212","25644424","4.73","4.73986567566655"
"Both Sexes","All Races","Utah","Both","All Ages","1999","2017","Suicide Non-Firearm","2011","234","2815430","8.31","8.86533873869715"
"Both Sexes","All Races","Vermont","Both","All Ages","1999","2017","Suicide Non-Firearm","2011","50","626210","7.98","7.64679308345673"
"Both Sexes","All Races","Virginia","Both","All Ages","1999","2017","Suicide Non-Firearm","2011","450","8107548","5.55","5.35583407772698"
"Both Sexes","All Races","Washington","Both","All Ages","1999","2017","Suicide Non-Firearm","2011","526","6819155","7.71","7.3139028210106"
"Both Sexes","All Races","West Virginia","Both","All Ages","1999","2017","Suicide Non-Firearm","2011","106","1854891","5.71","5.89671084532407"
"Both Sexes","All Races","Wisconsin","Both","All Ages","1999","2017","Suicide Non-Firearm","2011","394","5705812","6.91","6.80888081247417"
"Both Sexes","All Races","Wyoming","Both","All Ages","1999","2017","Suicide Non-Firearm","2011","48","567602","8.46","8.54646814070492"
"Both Sexes","All Races","","Both","All Ages","1999","2017","Suicide Non-Firearm","2011","19528","311644280","6.27","."
"Both Sexes","All Races","Alabama","Both","All Ages","1999","2017","Suicide Non-Firearm","2012","224","4813946","4.65","4.6753150051204"
"Both Sexes","All Races","Alaska","Both","All Ages","1999","2017","Suicide Non-Firearm","2012","70","730825","9.58","9.73405591072841"
"Both Sexes","All Races","Arizona","Both","All Ages","1999","2017","Suicide Non-Firearm","2012","493","6544211","7.53","7.60220553318349"
"Both Sexes","All Races","Arkansas","Both","All Ages","1999","2017","Suicide Non-Firearm","2012","178","2949208","6.04","6.21658860495967"
"Both Sexes","All Races","California","Both","All Ages","1999","2017","Suicide Non-Firearm","2012","2344","38019006","6.17","5.99082182359795"
"Both Sexes","All Races","Colorado","Both","All Ages","1999","2017","Suicide Non-Firearm","2012","519","5186330","10.01","9.76061652370184"
"Both Sexes","All Races","Connecticut","Both","All Ages","1999","2017","Suicide Non-Firearm","2012","257","3597705","7.14","6.95108649414354"
"Both Sexes","All Races","Delaware","Both","All Ages","1999","2017","Suicide Non-Firearm","2012","79","916868","8.62","8.32963911444963"
"Both Sexes","All Races","District of Columbia","Both","All Ages","1999","2017","Suicide Non-Firearm","2012","27","635630","4.25","4.07735001594758"
"Both Sexes","All Races","Florida","Both","All Ages","1999","2017","Suicide Non-Firearm","2012","1452","19341327","7.51","7.19698362712212"
"Both Sexes","All Races","Georgia","Both","All Ages","1999","2017","Suicide Non-Firearm","2012","418","9911171","4.22","4.17393461095293"
"Both Sexes","All Races","Hawaii","Both","All Ages","1999","2017","Suicide Non-Firearm","2012","147","1392772","10.55","10.1524121531999"
"Both Sexes","All Races","Idaho","Both","All Ages","1999","2017","Suicide Non-Firearm","2012","121","1594673","7.59","7.9483519322457"
"Both Sexes","All Races","Illinois","Both","All Ages","1999","2017","Suicide Non-Firearm","2012","802","12878494","6.23","6.12663890236262"
"Both Sexes","All Races","Indiana","Both","All Ages","1999","2017","Suicide Non-Firearm","2012","427","6535665","6.53","6.65246815706208"
"Both Sexes","All Races","Iowa","Both","All Ages","1999","2017","Suicide Non-Firearm","2012","208","3074386","6.77","6.96129972256024"
"Both Sexes","All Races","Kansas","Both","All Ages","1999","2017","Suicide Non-Firearm","2012","205","2885316","7.1","7.18919379884211"
"Both Sexes","All Races","Kentucky","Both","All Ages","1999","2017","Suicide Non-Firearm","2012","255","4383673","5.82","5.91199514440399"
"Both Sexes","All Races","Louisiana","Both","All Ages","1999","2017","Suicide Non-Firearm","2012","192","4602681","4.17","4.19815336569039"
"Both Sexes","All Races","Maine","Both","All Ages","1999","2017","Suicide Non-Firearm","2012","97","1328101","7.3","7.07334761175147"
"Both Sexes","All Races","Maryland","Both","All Ages","1999","2017","Suicide Non-Firearm","2012","311","5891680","5.28","5.07620089968042"
"Both Sexes","All Races","Massachusetts","Both","All Ages","1999","2017","Suicide Non-Firearm","2012","453","6659627","6.8","6.4691518194834"
"Both Sexes","All Races","Michigan","Both","All Ages","1999","2017","Suicide Non-Firearm","2012","638","9886610","6.45","6.55301885975115"
"Both Sexes","All Races","Minnesota","Both","All Ages","1999","2017","Suicide Non-Firearm","2012","346","5377695","6.43","6.34777102454596"
"Both Sexes","All Races","Mississippi","Both","All Ages","1999","2017","Suicide Non-Firearm","2012","114","2982963","3.82","4.01875951229401"
"Both Sexes","All Races","Missouri","Both","All Ages","1999","2017","Suicide Non-Firearm","2012","368","6023267","6.11","6.09690664478172"
"Both Sexes","All Races","Montana","Both","All Ages","1999","2017","Suicide Non-Firearm","2012","80","1003522","7.97","7.69884311441624"
"Both Sexes","All Races","Nebraska","Both","All Ages","1999","2017","Suicide Non-Firearm","2012","117","1854862","6.31","6.33490938515916"
"Both Sexes","All Races","Nevada","Both","All Ages","1999","2017","Suicide Non-Firearm","2012","250","2752410","9.08","8.58796965288827"
"Both Sexes","All Races","New Hampshire","Both","All Ages","1999","2017","Suicide Non-Firearm","2012","104","1320923","7.87","7.51260822687567"
"Both Sexes","All Races","New Jersey","Both","All Ages","1999","2017","Suicide Non-Firearm","2012","523","8882095","5.89","5.70925004331266"
"Both Sexes","All Races","New Mexico","Both","All Ages","1999","2017","Suicide Non-Firearm","2012","212","2083590","10.17","10.5161393894614"
"Both Sexes","All Races","New York","Both","All Ages","1999","2017","Suicide Non-Firearm","2012","1192","19625409","6.07","5.77897492676432"
"Both Sexes","All Races","North Carolina","Both","All Ages","1999","2017","Suicide Non-Firearm","2012","577","9755299","5.91","5.73872812910052"
"Both Sexes","All Races","North Dakota","Both","All Ages","1999","2017","Suicide Non-Firearm","2012","42","701380","5.99","6.06439174709658"
"Both Sexes","All Races","Ohio","Both","All Ages","1999","2017","Suicide Non-Firearm","2012","758","11546969","6.56","6.55493903803009"
"Both Sexes","All Races","Oklahoma","Both","All Ages","1999","2017","Suicide Non-Firearm","2012","259","3815298","6.79","6.98328991436596"
"Both Sexes","All Races","Oregon","Both","All Ages","1999","2017","Suicide Non-Firearm","2012","357","3893920","9.17","8.85954608036261"
"Both Sexes","All Races","Pennsylvania","Both","All Ages","1999","2017","Suicide Non-Firearm","2012","828","12768034","6.48","6.43017991763719"
"Both Sexes","All Races","Rhode Island","Both","All Ages","1999","2017","Suicide Non-Firearm","2012","79","1052761","7.5","6.96338870082959"
"Both Sexes","All Races","South Carolina","Both","All Ages","1999","2017","Suicide Non-Firearm","2012","240","4719009","5.09","5.155337057232"
"Both Sexes","All Races","South Dakota","Both","All Ages","1999","2017","Suicide Non-Firearm","2012","65","832576","7.81","8.25178855560095"
"Both Sexes","All Races","Tennessee","Both","All Ages","1999","2017","Suicide Non-Firearm","2012","352","6450632","5.46","5.43728162047662"
"Both Sexes","All Races","Texas","Both","All Ages","1999","2017","Suicide Non-Firearm","2012","1293","26078327","4.96","4.99304802743765"
"Both Sexes","All Races","Utah","Both","All Ages","1999","2017","Suicide Non-Firearm","2012","267","2854222","9.35","10.0627150747703"
"Both Sexes","All Races","Vermont","Both","All Ages","1999","2017","Suicide Non-Firearm","2012","37","625606","5.91","5.31906810628792"
"Both Sexes","All Races","Virginia","Both","All Ages","1999","2017","Suicide Non-Firearm","2012","476","8188656","5.81","5.59746737895693"
"Both Sexes","All Races","Washington","Both","All Ages","1999","2017","Suicide Non-Firearm","2012","509","6890899","7.39","7.14854128625668"
"Both Sexes","All Races","West Virginia","Both","All Ages","1999","2017","Suicide Non-Firearm","2012","128","1855360","6.9","7.09047897240761"
"Both Sexes","All Races","Wisconsin","Both","All Ages","1999","2017","Suicide Non-Firearm","2012","375","5721075","6.55","6.50659954774411"
"Both Sexes","All Races","Wyoming","Both","All Ages","1999","2017","Suicide Non-Firearm","2012","69","576608","11.97","12.3853203595577"
"Both Sexes","All Races","","Both","All Ages","1999","2017","Suicide Non-Firearm","2012","19934","313993272","6.35","."
"Both Sexes","All Races","Alabama","Both","All Ages","1999","2017","Suicide Non-Firearm","2013","217","4827660","4.49","4.53392692940024"
"Both Sexes","All Races","Alaska","Both","All Ages","1999","2017","Suicide Non-Firearm","2013","51","736760","6.92","6.39481863232338"
"Both Sexes","All Races","Arizona","Both","All Ages","1999","2017","Suicide Non-Firearm","2013","508","6616124","7.68","7.7388114028855"
"Both Sexes","All Races","Arkansas","Both","All Ages","1999","2017","Suicide Non-Firearm","2013","194","2956780","6.56","6.74448641309856"
"Both Sexes","All Races","California","Both","All Ages","1999","2017","Suicide Non-Firearm","2013","2454","38347383","6.4","6.19620538204511"
"Both Sexes","All Races","Colorado","Both","All Ages","1999","2017","Suicide Non-Firearm","2013","518","5262556","9.84","9.51164786854551"
"Both Sexes","All Races","Connecticut","Both","All Ages","1999","2017","Suicide Non-Firearm","2013","238","3602470","6.61","6.20199716141027"
"Both Sexes","All Races","Delaware","Both","All Ages","1999","2017","Suicide Non-Firearm","2013","62","925114","6.7","6.41413762590484"
"Both Sexes","All Races","District of Columbia","Both","All Ages","1999","2017","Suicide Non-Firearm","2013","32","650114","4.92","4.92114978847852"
"Both Sexes","All Races","Florida","Both","All Ages","1999","2017","Suicide Non-Firearm","2013","1362","19584927","6.95","6.61990306319785"
"Both Sexes","All Races","Georgia","Both","All Ages","1999","2017","Suicide Non-Firearm","2013","465","9981773","4.66","4.55214987118516"
"Both Sexes","All Races","Hawaii","Both","All Ages","1999","2017","Suicide Non-Firearm","2013","143","1408038","10.16","9.72038805826356"
"Both Sexes","All Races","Idaho","Both","All Ages","1999","2017","Suicide Non-Firearm","2013","108","1610187","6.71","6.87429734337718"
"Both Sexes","All Races","Illinois","Both","All Ages","1999","2017","Suicide Non-Firearm","2013","825","12890403","6.4","6.2701095008939"
"Both Sexes","All Races","Indiana","Both","All Ages","1999","2017","Suicide Non-Firearm","2013","421","6567484","6.41","6.4769850001321"
"Both Sexes","All Races","Iowa","Both","All Ages","1999","2017","Suicide Non-Firearm","2013","226","3089876","7.31","7.57019104918398"
"Both Sexes","All Races","Kansas","Both","All Ages","1999","2017","Suicide Non-Firearm","2013","184","2892900","6.36","6.50899827524506"
"Both Sexes","All Races","Kentucky","Both","All Ages","1999","2017","Suicide Non-Firearm","2013","248","4399121","5.64","5.83324623264591"
"Both Sexes","All Races","Louisiana","Both","All Ages","1999","2017","Suicide Non-Firearm","2013","175","4626795","3.78","3.68093103827244"
"Both Sexes","All Races","Maine","Both","All Ages","1999","2017","Suicide Non-Firearm","2013","108","1327975","8.13","7.99911062553861"
"Both Sexes","All Races","Maryland","Both","All Ages","1999","2017","Suicide Non-Firearm","2013","312","5932654","5.26","4.97615274110702"
"Both Sexes","All Races","Massachusetts","Both","All Ages","1999","2017","Suicide Non-Firearm","2013","460","6711138","6.85","6.59341258566672"
"Both Sexes","All Races","Michigan","Both","All Ages","1999","2017","Suicide Non-Firearm","2013","621","9899219","6.27","6.40025906677424"
"Both Sexes","All Races","Minnesota","Both","All Ages","1999","2017","Suicide Non-Firearm","2013","339","5416074","6.26","6.06844023546125"
"Both Sexes","All Races","Mississippi","Both","All Ages","1999","2017","Suicide Non-Firearm","2013","109","2987721","3.65","3.78746669405684"
"Both Sexes","All Races","Missouri","Both","All Ages","1999","2017","Suicide Non-Firearm","2013","404","6041142","6.69","6.83041352195878"
"Both Sexes","All Races","Montana","Both","All Ages","1999","2017","Suicide Non-Firearm","2013","96","1011921","9.49","9.77183881182001"
"Both Sexes","All Races","Nebraska","Both","All Ages","1999","2017","Suicide Non-Firearm","2013","109","1867414","5.84","5.76468077988291"
"Both Sexes","All Races","Nevada","Both","All Ages","1999","2017","Suicide Non-Firearm","2013","249","2786547","8.94","8.57361745262417"
"Both Sexes","All Races","New Hampshire","Both","All Ages","1999","2017","Suicide Non-Firearm","2013","104","1322622","7.86","7.30019557402489"
"Both Sexes","All Races","New Jersey","Both","All Ages","1999","2017","Suicide Non-Firearm","2013","563","8913735","6.32","5.97870770105434"
"Both Sexes","All Races","New Mexico","Both","All Ages","1999","2017","Suicide Non-Firearm","2013","209","2085161","10.02","10.015981593869"
"Both Sexes","All Races","New York","Both","All Ages","1999","2017","Suicide Non-Firearm","2013","1222","19712514","6.2","5.87744641769895"
"Both Sexes","All Races","North Carolina","Both","All Ages","1999","2017","Suicide Non-Firearm","2013","513","9849812","5.21","5.07338246381055"
"Both Sexes","All Races","North Dakota","Both","All Ages","1999","2017","Suicide Non-Firearm","2013","52","722908","7.19","6.98847116596296"
"Both Sexes","All Races","Ohio","Both","All Ages","1999","2017","Suicide Non-Firearm","2013","726","11567845","6.28","6.25207245259391"
"Both Sexes","All Races","Oklahoma","Both","All Ages","1999","2017","Suicide Non-Firearm","2013","232","3849840","6.03","6.18069156704245"
"Both Sexes","All Races","Oregon","Both","All Ages","1999","2017","Suicide Non-Firearm","2013","309","3919664","7.88","7.66699507289207"
"Both Sexes","All Races","Pennsylvania","Both","All Ages","1999","2017","Suicide Non-Firearm","2013","870","12778450","6.81","6.59879042321132"
"Both Sexes","All Races","Rhode Island","Both","All Ages","1999","2017","Suicide Non-Firearm","2013","98","1052784","9.31","8.87539254628248"
"Both Sexes","All Races","South Carolina","Both","All Ages","1999","2017","Suicide Non-Firearm","2013","226","4765862","4.74","4.7647680719048"
"Both Sexes","All Races","South Dakota","Both","All Ages","1999","2017","Suicide Non-Firearm","2013","76","842513","9.02","9.30629510100924"
"Both Sexes","All Races","Tennessee","Both","All Ages","1999","2017","Suicide Non-Firearm","2013","354","6490795","5.45","5.45986518362002"
"Both Sexes","All Races","Texas","Both","All Ages","1999","2017","Suicide Non-Firearm","2013","1279","26479279","4.83","4.83237247328436"
"Both Sexes","All Races","Utah","Both","All Ages","1999","2017","Suicide Non-Firearm","2013","284","2899961","9.79","10.4074564180307"
"Both Sexes","All Races","Vermont","Both","All Ages","1999","2017","Suicide Non-Firearm","2013","53","626044","8.47","8.64258418852429"
"Both Sexes","All Races","Virginia","Both","All Ages","1999","2017","Suicide Non-Firearm","2013","471","8261689","5.7","5.56676669098653"
"Both Sexes","All Races","Washington","Both","All Ages","1999","2017","Suicide Non-Firearm","2013","544","6963410","7.81","7.46043357082888"
"Both Sexes","All Races","West Virginia","Both","All Ages","1999","2017","Suicide Non-Firearm","2013","98","1852333","5.29","5.12759155708616"
"Both Sexes","All Races","Wisconsin","Both","All Ages","1999","2017","Suicide Non-Firearm","2013","413","5736673","7.2","7.0598559388591"
"Both Sexes","All Races","Wyoming","Both","All Ages","1999","2017","Suicide Non-Firearm","2013","40","582341","6.87","7.16594626889145"
"Both Sexes","All Races","","Both","All Ages","1999","2017","Suicide Non-Firearm","2013","19974","316234505","6.32","."
"Both Sexes","All Races","Alabama","Both","All Ages","1999","2017","Suicide Non-Firearm","2014","236","4840037","4.88","4.96431201079586"
"Both Sexes","All Races","Alaska","Both","All Ages","1999","2017","Suicide Non-Firearm","2014","52","736759","7.06","6.70150561980006"
"Both Sexes","All Races","Arizona","Both","All Ages","1999","2017","Suicide Non-Firearm","2014","561","6706435","8.37","8.38872241536626"
"Both Sexes","All Races","Arkansas","Both","All Ages","1999","2017","Suicide Non-Firearm","2014","192","2964800","6.48","6.87843649311117"
"Both Sexes","All Races","California","Both","All Ages","1999","2017","Suicide Non-Firearm","2014","2632","38701278","6.8","6.583995191444"
"Both Sexes","All Races","Colorado","Both","All Ages","1999","2017","Suicide Non-Firearm","2014","544","5342311","10.18","9.93395651942225"
"Both Sexes","All Races","Connecticut","Both","All Ages","1999","2017","Suicide Non-Firearm","2014","254","3600188","7.06","6.58607483413566"
"Both Sexes","All Races","Delaware","Both","All Ages","1999","2017","Suicide Non-Firearm","2014","67","934805","7.17","7.25635196887333"
"Both Sexes","All Races","District of Columbia","Both","All Ages","1999","2017","Suicide Non-Firearm","2014","38","660797","5.75","5.72917452204475"
"Both Sexes","All Races","Florida","Both","All Ages","1999","2017","Suicide Non-Firearm","2014","1497","19897747","7.52","7.04313980396536"
"Both Sexes","All Races","Georgia","Both","All Ages","1999","2017","Suicide Non-Firearm","2014","454","10083850","4.5","4.45526568640378"
"Both Sexes","All Races","Hawaii","Both","All Ages","1999","2017","Suicide Non-Firearm","2014","171","1417710","12.06","11.4892934317459"
"Both Sexes","All Races","Idaho","Both","All Ages","1999","2017","Suicide Non-Firearm","2014","138","1630391","8.46","9.00601957589316"
"Both Sexes","All Races","Illinois","Both","All Ages","1999","2017","Suicide Non-Firearm","2014","865","12882438","6.71","6.48554830864241"
"Both Sexes","All Races","Indiana","Both","All Ages","1999","2017","Suicide Non-Firearm","2014","420","6593182","6.37","6.46070766122166"
"Both Sexes","All Races","Iowa","Both","All Ages","1999","2017","Suicide Non-Firearm","2014","213","3105563","6.86","6.91876571896024"
"Both Sexes","All Races","Kansas","Both","All Ages","1999","2017","Suicide Non-Firearm","2014","217","2899553","7.48","7.57763681502566"
"Both Sexes","All Races","Kentucky","Both","All Ages","1999","2017","Suicide Non-Firearm","2014","258","4410415","5.85","5.78971445330815"
"Both Sexes","All Races","Louisiana","Both","All Ages","1999","2017","Suicide Non-Firearm","2014","235","4648797","5.06","5.08508982315791"
"Both Sexes","All Races","Maine","Both","All Ages","1999","2017","Suicide Non-Firearm","2014","104","1328903","7.83","7.76272790695318"
"Both Sexes","All Races","Maryland","Both","All Ages","1999","2017","Suicide Non-Firearm","2014","329","5970245","5.51","5.42099147651076"
"Both Sexes","All Races","Massachusetts","Both","All Ages","1999","2017","Suicide Non-Firearm","2014","466","6757925","6.9","6.53192940523325"
"Both Sexes","All Races","Michigan","Both","All Ages","1999","2017","Suicide Non-Firearm","2014","683","9914675","6.89","6.76217142228518"
"Both Sexes","All Races","Minnesota","Both","All Ages","1999","2017","Suicide Non-Firearm","2014","378","5452649","6.93","6.91718069438084"
"Both Sexes","All Races","Mississippi","Both","All Ages","1999","2017","Suicide Non-Firearm","2014","129","2988578","4.32","4.33849264150328"
"Both Sexes","All Races","Missouri","Both","All Ages","1999","2017","Suicide Non-Firearm","2014","429","6058014","7.08","7.20438717434472"
"Both Sexes","All Races","Montana","Both","All Ages","1999","2017","Suicide Non-Firearm","2014","102","1019931","10","10.1379350431072"
"Both Sexes","All Races","Nebraska","Both","All Ages","1999","2017","Suicide Non-Firearm","2014","118","1880920","6.27","6.38623966572629"
"Both Sexes","All Races","Nevada","Both","All Ages","1999","2017","Suicide Non-Firearm","2014","264","2831730","9.32","9.11210168930784"
"Both Sexes","All Races","New Hampshire","Both","All Ages","1999","2017","Suicide Non-Firearm","2014","137","1328684","10.31","9.97793221790402"
"Both Sexes","All Races","New Jersey","Both","All Ages","1999","2017","Suicide Non-Firearm","2014","592","8943010","6.62","6.32937523999734"
"Both Sexes","All Races","New Mexico","Both","All Ages","1999","2017","Suicide Non-Firearm","2014","205","2083207","9.84","9.85929644475609"
"Both Sexes","All Races","New York","Both","All Ages","1999","2017","Suicide Non-Firearm","2014","1226","19773580","6.2","5.89133592532572"
"Both Sexes","All Races","North Carolina","Both","All Ages","1999","2017","Suicide Non-Firearm","2014","592","9941160","5.96","5.81311765499365"
"Both Sexes","All Races","North Dakota","Both","All Ages","1999","2017","Suicide Non-Firearm","2014","52","738658","7.04","6.77294266774461"
"Both Sexes","All Races","Ohio","Both","All Ages","1999","2017","Suicide Non-Firearm","2014","747","11593741","6.44","6.51556525627442"
"Both Sexes","All Races","Oklahoma","Both","All Ages","1999","2017","Suicide Non-Firearm","2014","301","3875008","7.77","8.04785051502547"
"Both Sexes","All Races","Oregon","Both","All Ages","1999","2017","Suicide Non-Firearm","2014","360","3960673","9.09","8.8812653628986"
"Both Sexes","All Races","Pennsylvania","Both","All Ages","1999","2017","Suicide Non-Firearm","2014","920","12790341","7.19","7.00341660752575"
"Both Sexes","All Races","Rhode Island","Both","All Ages","1999","2017","Suicide Non-Firearm","2014","93","1054782","8.82","8.32172779680104"
"Both Sexes","All Races","South Carolina","Both","All Ages","1999","2017","Suicide Non-Firearm","2014","274","4824758","5.68","5.72088235286794"
"Both Sexes","All Races","South Dakota","Both","All Ages","1999","2017","Suicide Non-Firearm","2014","65","849455","7.65","8.30367913600744"
"Both Sexes","All Races","Tennessee","Both","All Ages","1999","2017","Suicide Non-Firearm","2014","353","6540007","5.4","5.51811160748876"
"Both Sexes","All Races","Texas","Both","All Ages","1999","2017","Suicide Non-Firearm","2014","1465","26954436","5.44","5.47147770706557"
"Both Sexes","All Races","Utah","Both","All Ages","1999","2017","Suicide Non-Firearm","2014","281","2938671","9.56","10.2836263038869"
"Both Sexes","All Races","Vermont","Both","All Ages","1999","2017","Suicide Non-Firearm","2014","65","625665","10.39","10.1626164082062"
"Both Sexes","All Races","Virginia","Both","All Ages","1999","2017","Suicide Non-Firearm","2014","497","8316902","5.98","5.76458753577428"
"Both Sexes","All Races","Washington","Both","All Ages","1999","2017","Suicide Non-Firearm","2014","568","7046931","8.06","7.7274776546809"
"Both Sexes","All Races","West Virginia","Both","All Ages","1999","2017","Suicide Non-Firearm","2014","142","1847624","7.69","7.53514804304407"
"Both Sexes","All Races","Wisconsin","Both","All Ages","1999","2017","Suicide Non-Firearm","2014","417","5751272","7.25","7.3260584003456"
"Both Sexes","All Races","Wyoming","Both","All Ages","1999","2017","Suicide Non-Firearm","2014","42","583334","7.2","6.99031955081478"
"Both Sexes","All Races","","Both","All Ages","1999","2017","Suicide Non-Firearm","2014","21440","318622525","6.73","."
"Both Sexes","All Races","Alabama","Both","All Ages","1999","2017","Suicide Non-Firearm","2015","222","4850858","4.58","4.53671100464784"
"Both Sexes","All Races","Alaska","Both","All Ages","1999","2017","Suicide Non-Firearm","2015","78","737979","10.57","10.392991300509"
"Both Sexes","All Races","Arizona","Both","All Ages","1999","2017","Suicide Non-Firearm","2015","569","6802262","8.36","8.40234397126883"
"Both Sexes","All Races","Arkansas","Both","All Ages","1999","2017","Suicide Non-Firearm","2015","235","2975626","7.9","8.34374884858323"
"Both Sexes","All Races","California","Both","All Ages","1999","2017","Suicide Non-Firearm","2015","2608","39032444","6.68","6.47889780833851"
"Both Sexes","All Races","Colorado","Both","All Ages","1999","2017","Suicide Non-Firearm","2015","552","5440445","10.15","9.82295674298972"
"Both Sexes","All Races","Connecticut","Both","All Ages","1999","2017","Suicide Non-Firearm","2015","280","3593862","7.79","7.08988464922292"
"Both Sexes","All Races","Delaware","Both","All Ages","1999","2017","Suicide Non-Firearm","2015","67","944107","7.1","6.99361356632555"
"Both Sexes","All Races","District of Columbia","Both","All Ages","1999","2017","Suicide Non-Firearm","2015","23","672736","3.42","3.43364566991191"
"Both Sexes","All Races","Florida","Both","All Ages","1999","2017","Suicide Non-Firearm","2015","1575","20268567","7.77","7.34749551956506"
"Both Sexes","All Races","Georgia","Both","All Ages","1999","2017","Suicide Non-Firearm","2015","494","10199533","4.84","4.73537439869426"
"Both Sexes","All Races","Hawaii","Both","All Ages","1999","2017","Suicide Non-Firearm","2015","157","1426320","11.01","10.7807876637101"
"Both Sexes","All Races","Idaho","Both","All Ages","1999","2017","Suicide Non-Firearm","2015","144","1649324","8.73","9.29852498484064"
"Both Sexes","All Races","Illinois","Both","All Ages","1999","2017","Suicide Non-Firearm","2015","868","12862051","6.75","6.61675262732357"
"Both Sexes","All Races","Indiana","Both","All Ages","1999","2017","Suicide Non-Firearm","2015","443","6610596","6.7","6.84135603227955"
"Both Sexes","All Races","Iowa","Both","All Ages","1999","2017","Suicide Non-Firearm","2015","240","3118473","7.7","8.12818104698289"
"Both Sexes","All Races","Kansas","Both","All Ages","1999","2017","Suicide Non-Firearm","2015","253","2905789","8.71","8.6399818664353"
"Both Sexes","All Races","Kentucky","Both","All Ages","1999","2017","Suicide Non-Firearm","2015","277","4422057","6.26","6.36414344652122"
